attackLabel,throughputOut,throughputIn,packetsPerSecSent,packetsPerSecRecv,latency,jitter,bytesPerPacketOut,bytesPerPacketIn,bandwidthUtilOut,bandwidthUtilIn,currEstab,passiveOpensRate,activeOpensRate,attemptFailsRate,outRstsRate,inSegsRate,outSegsRate,retransRate,icmpInRate,inOutSegRatio,udpInRate,udpOutRate,udpNoPortRate,udpInOutRatio,halfOpenConnections,uniqueSourceIPs,topAttackerRepeat,uniqueDestinationPorts,sensitivePortsHit,avgConnectionDuration,longConnectionRatio
udp_flood,4.876,463.7843,1053,40282,0.029,0.004,579.44,1440.72,0.49,46.38,0,6.76,0.08,0.0,0.0,40.99,27.71,0.0,2.64,1.479,37263.33,0.0,37263.33,999,0,0,5,5,0,0.0,0.0
udp_flood,4.6256,464.5085,1007,40670,0.036,0.006,579.45,1440.76,0.46,46.45,0,7.34,0.08,0.0,0.0,44.44,30.01,0.0,2.56,1.481,37274.2,0.0,37274.2,999,0,0,5,5,0,0.0,0.0
udp_flood,4.7702,473.6038,1039,41471,0.031,0.012,579.22,1440.76,0.48,47.36,0,6.41,0.07,0.0,0.0,38.86,26.25,0.0,2.14,1.48,27770.25,0.0,27770.25,999,0,0,5,5,0,0.0,0.0
udp_flood,4.8345,453.2453,1061,39621,0.028,0.003,573.54,1439.91,0.48,45.32,0,6.64,0.07,0.0,0.0,40.2,27.13,0.0,2.36,1.482,35931.1,0.0,35931.1,999,0,0,5,5,0,0.0,0.0
udp_flood,4.7049,487.7008,1031,42673,0.027,0.008,575.09,1440.28,0.47,48.77,0,7.34,0.08,0.0,0.0,44.44,30.01,0.0,2.23,1.481,40826.45,0.0,40826.45,999,0,0,5,5,0,0.0,0.0
udp_flood,1.3233,127.9585,732,28220,0.027,0.003,574.14,1440.12,0.13,12.8,0,7.67,0.08,0.0,0.0,46.42,31.33,0.0,2.47,1.482,40747.73,0.0,40747.73,999,0,0,5,5,0,0.0,0.0
udp_flood,4.5021,495.5582,983,43328,0.036,0.012,576.88,1440.62,0.45,49.56,0,6.37,0.07,0.0,0.0,38.57,26.05,0.0,1.98,1.48,35588.97,0.0,35588.97,999,0,0,5,5,0,0.0,0.0
udp_flood,4.8146,500.4518,1049,43766,0.029,0.005,578.26,1440.66,0.48,50.05,0,5.94,0.07,0.0,0.0,35.97,24.32,0.0,1.72,1.479,38415.95,0.0,38415.95,999,0,0,5,5,0,0.0,0.0
udp_flood,4.6536,497.5195,1017,43524,0.026,0.006,576.63,1440.5,0.47,49.75,0,6.93,0.08,0.0,0.0,41.98,28.37,0.0,2.56,1.48,41769.09,0.0,41769.09,999,0,0,5,5,0,0.0,0.0
udp_flood,4.5736,398.3496,1003,34915,0.038,0.012,575.55,1440.05,0.46,39.83,0,5.87,0.07,0.0,0.0,35.56,24.04,0.0,1.79,1.479,35928.43,0.0,35928.43,999,0,0,5,5,0,0.0,0.0
udp_flood,4.8717,496.8359,1058,43465,0.027,0.004,580.42,1440.87,0.49,49.68,0,6.84,0.08,0.0,0.0,41.46,28.02,0.0,2.47,1.479,40692.22,0.0,40692.22,999,0,0,5,5,0,0.0,0.0
udp_flood,4.8688,489.85,1067,42874,0.023,0.003,575.21,1440.26,0.49,48.98,0,6.82,0.08,0.0,0.0,41.36,27.96,0.0,2.38,1.479,46378.76,0.0,46378.76,999,0,0,5,5,0,0.0,0.0
udp_flood,4.5458,499.0591,980,43652,0.027,0.005,584.83,1441.44,0.45,49.91,0,6.05,0.07,0.0,0.0,36.65,24.76,0.0,2.11,1.48,35685.16,0.0,35685.16,999,0,0,5,5,0,0.0,0.0
udp_flood,4.9047,508.9501,1065,44481,0.029,0.007,579.94,1440.87,0.49,50.9,0,6.74,0.08,0.0,0.0,40.86,27.63,0.0,2.3,1.479,43364.69,0.0,43364.69,999,0,0,5,5,0,0.0,0.0
udp_flood,4.7747,493.7059,1052,43202,0.036,0.012,571.91,1439.99,0.48,49.37,0,6.5,0.08,0.0,0.0,39.4,26.65,0.0,2.47,1.478,42745.18,0.0,42745.18,999,0,0,5,5,0,0.0,0.0
udp_flood,4.675,518.7594,1022,45356,0.027,0.006,576.13,1440.53,0.47,51.88,0,6.13,0.07,0.0,0.0,37.12,25.07,0.0,2.18,1.48,35770.74,0.0,35770.74,999,0,0,5,5,0,0.0,0.0
udp_flood,4.6365,492.5012,1013,43118,0.029,0.009,577.27,1440.61,0.46,49.25,0,6.69,0.08,0.0,0.0,40.54,27.41,0.0,2.48,1.479,27833.19,0.0,27833.19,999,0,0,5,5,0,0.0,0.0
udp_flood,4.5745,474.9448,999,41557,0.028,0.008,577.18,1440.56,0.46,47.49,0,6.21,0.07,0.0,0.0,37.6,25.39,0.0,1.88,1.481,34502.49,0.0,34502.49,999,0,0,5,5,0,0.0,0.0
udp_flood,4.8433,493.4804,1055,43158,0.027,0.005,578.45,1440.74,0.48,49.35,0,6.6,0.08,0.0,0.0,40.0,27.05,0.0,2.64,1.479,41580.73,0.0,41580.73,999,0,0,5,5,0,0.0,0.0
udp_flood,4.6308,450.749,1012,39469,0.03,0.005,577.18,1440.49,0.46,45.07,0,7.67,0.08,0.0,0.0,46.42,31.33,0.0,2.47,1.482,42590.83,0.0,42590.83,999,0,0,5,5,0,0.0,0.0
udp_flood,4.5551,506.0463,995,44245,0.027,0.008,576.63,1440.62,0.46,50.6,0,7.48,0.08,0.0,0.0,45.27,30.56,0.0,2.46,1.481,46321.4,0.0,46321.4,999,0,0,5,5,0,0.0,0.0
udp_flood,4.6618,444.6221,1020,38691,0.025,0.002,572.68,1439.93,0.47,44.46,0,6.73,0.08,0.0,0.0,40.81,27.59,0.0,2.46,1.479,41882.31,0.0,41882.31,999,0,0,5,5,0,0.0,0.0
udp_flood,4.663,493.3091,1019,43114,0.024,0.005,576.09,1440.46,0.47,49.33,0,5.31,0.07,0.0,0.0,32.22,21.8,0.0,2.14,1.478,33297.8,0.0,33297.8,999,0,0,5,5,0,0.0,0.0
udp_flood,4.661,515.5597,1016,45040,0.026,0.008,577.39,1440.67,0.47,51.56,0,5.76,0.07,0.0,0.0,34.91,23.6,0.0,1.8,1.479,18897.03,0.0,18897.03,999,0,0,5,5,0,0.0,0.0
udp_flood,4.8537,502.4846,1066,43923,0.029,0.004,573.15,1440.08,0.49,50.25,0,6.66,0.08,0.0,0.0,40.39,27.31,0.0,2.47,1.479,42860.76,0.0,42860.76,999,0,0,5,5,0,0.0,0.0
udp_flood,0.6816,66.8608,383,15089,0.027,0.004,578.61,1440.74,0.07,6.69,0,7.39,0.08,0.0,0.0,44.75,30.21,0.0,2.63,1.481,40430.72,0.0,40430.72,999,0,0,5,5,0,0.0,0.0
udp_flood,4.689,511.8231,1028,44762,0.036,0.013,574.57,1440.33,0.47,51.18,0,5.61,0.07,0.0,0.0,34.02,23.02,0.0,1.97,1.478,34943.79,0.0,34943.79,999,0,0,5,5,0,0.0,0.0
udp_flood,4.6244,476.6487,1009,41678,0.028,0.004,577.31,1440.56,0.46,47.66,0,7.65,0.08,0.0,0.0,46.32,31.26,0.0,2.47,1.482,43006.97,0.0,43006.97,999,0,0,5,5,0,0.0,0.0
http_flood,0.5901,0.6942,1051,1075,0.051,0.008,70.58,81.18,0.06,0.07,1000,86.1,0.08,0.0,0.0,835.33,742.94,0.0,2.23,1.124,0.0,0.0,0.0,0,0,1,1000,6,1,0.0,0.0
http_flood,0.5631,0.6715,1031,1045,0.054,0.012,68.86,81.01,0.06,0.07,1000,7.06,0.08,0.0,0.0,1027.36,1013.5,0.0,2.54,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,12.19,1.0
http_flood,0.3491,0.4057,614,629,0.051,0.01,71.36,80.95,0.03,0.04,1000,6.72,0.08,0.0,0.0,890.01,876.81,0.0,2.01,1.015,0.0,0.0,0.0,0,0,1,1000,6,1,25.14,1.0
http_flood,0.56,0.6704,1026,1038,0.091,0.066,68.44,80.99,0.06,0.07,1000,7.53,0.08,0.0,0.0,1028.36,1013.53,0.0,2.46,1.015,0.0,0.0,0.0,0,0,1,1000,6,1,37.35,1.0
http_flood,0.5501,0.6614,1021,1031,0.045,0.004,68.02,81.0,0.06,0.07,1000,6.98,0.08,0.0,0.0,1027.48,1013.77,0.0,2.3,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,49.53,1.0
http_flood,0.5616,0.6723,1027,1039,0.061,0.01,68.47,81.02,0.06,0.07,1000,89.49,0.08,0.0,0.0,948.65,852.16,0.0,2.14,1.113,0.0,0.0,0.0,0,0,1,1000,6,1,0.0,0.0
http_flood,0.5551,0.6688,1022,1032,0.038,0.009,67.97,81.11,0.06,0.07,1000,6.37,0.08,0.0,0.0,959.51,947.0,0.0,2.38,1.013,0.0,0.0,0.0,0,0,1,1000,6,1,13.03,1.0
http_flood,0.5561,0.6699,1023,1033,0.057,0.015,68.0,81.11,0.06,0.07,1000,6.65,0.08,0.0,0.0,942.96,929.91,0.0,2.38,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,25.22,1.0
http_flood,0.5991,0.7008,1055,1081,0.052,0.008,71.02,81.09,0.06,0.07,1000,6.7,0.08,0.0,0.0,1021.14,1007.99,0.0,2.37,1.013,0.0,0.0,0.0,0,0,1,1000,6,1,37.46,1.0
http_flood,0.1191,0.1274,184,197,0.061,0.024,81.71,81.63,0.01,0.01,1000,6.91,0.08,0.0,0.0,889.62,876.03,0.0,2.69,1.016,0.0,0.0,0.0,0,0,1,1000,6,1,50.47,1.0
http_flood,0.2533,0.2966,448,458,0.047,0.013,70.75,81.05,0.03,0.03,1001,89.41,0.08,0.0,0.0,701.57,605.32,0.0,2.55,1.159,0.0,0.0,0.0,0,0,2,1000,6,1,0.26,0.001
http_flood,0.5508,0.6647,1018,1026,0.058,0.008,67.66,81.01,0.06,0.07,1001,6.46,0.08,0.0,0.0,940.69,927.99,0.0,2.25,1.014,0.0,0.0,0.0,0,0,2,1000,6,1,13.57,1.0
http_flood,0.5621,0.6709,1028,1042,0.112,0.122,68.77,80.97,0.06,0.07,1001,7.3,0.08,0.0,0.0,1028.59,1014.23,0.0,2.38,1.014,0.0,0.0,0.0,0,0,2,1000,6,1,25.76,1.0
http_flood,0.5748,0.681,1037,1055,0.052,0.01,69.56,81.0,0.06,0.07,1001,6.89,0.08,0.0,0.0,943.63,930.1,0.0,2.54,1.015,0.0,0.0,0.0,0,0,2,1000,6,1,37.96,1.0
http_flood,0.5667,0.6781,1035,1051,0.092,0.084,68.99,81.29,0.06,0.07,1000,6.9,0.08,0.0,0.0,951.52,937.95,0.0,2.12,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,50.89,1.0
http_flood,0.5709,0.6802,1033,1049,0.055,0.023,69.1,81.07,0.06,0.07,1000,6.56,0.08,0.0,0.0,899.32,886.43,0.0,2.5,1.015,0.0,0.0,0.0,0,0,1,1000,6,1,12.8,1.0
http_flood,0.5702,0.6791,1034,1050,0.065,0.016,69.13,81.08,0.06,0.07,1000,7.13,0.08,0.0,0.0,1026.98,1012.96,0.0,2.05,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,24.99,1.0
http_flood,0.4673,0.5658,943,949,0.064,0.05,67.33,81.0,0.05,0.06,1000,7.47,0.08,0.0,0.0,947.9,933.21,0.0,2.71,1.016,0.0,0.0,0.0,0,0,1,1000,6,1,37.18,1.0
http_flood,0.5799,0.6889,1042,1062,0.043,0.011,69.72,81.27,0.06,0.07,1000,6.42,0.08,0.0,0.0,1014.44,1001.84,0.0,2.19,1.013,0.0,0.0,0.0,0,0,1,1000,6,1,49.48,1.0
http_flood,0.5556,0.6669,1026,1038,0.048,0.016,68.36,81.11,0.06,0.07,1000,89.09,0.08,0.0,0.0,699.48,603.81,0.0,2.71,1.158,0.0,0.0,0.0,0,0,1,1000,6,1,0.0,0.0
http_flood,0.5601,0.6714,1030,1044,0.065,0.017,68.66,81.2,0.06,0.07,1000,6.56,0.08,0.0,0.0,954.68,941.8,0.0,1.98,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,13.12,1.0
http_flood,0.4404,0.5213,798,812,0.082,0.074,69.61,80.97,0.04,0.05,1000,7.2,0.08,0.0,0.0,943.07,928.92,0.0,2.7,1.015,0.0,0.0,0.0,0,0,1,1000,6,1,25.34,1.0
http_flood,0.3609,0.4356,1017,1025,0.049,0.018,67.63,81.0,0.04,0.04,1000,6.97,0.08,0.0,0.0,1026.73,1013.03,0.0,2.13,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,37.54,1.0
http_flood,0.5553,0.6653,1024,1036,0.051,0.018,68.38,80.97,0.06,0.07,1000,82.97,0.08,0.0,0.0,649.99,560.19,0.0,2.2,1.16,0.0,0.0,0.0,0,0,1,1000,6,1,0.0,0.0
http_flood,0.5562,0.666,1025,1037,0.126,0.097,68.41,80.97,0.06,0.07,1000,6.73,0.08,0.0,0.0,1025.98,1012.76,0.0,2.46,1.013,0.0,0.0,0.0,0,0,1,1000,6,1,12.18,1.0
http_flood,0.5582,0.6683,1026,1038,0.04,0.012,68.44,80.99,0.06,0.07,1000,6.64,0.08,0.0,0.0,947.33,934.29,0.0,2.13,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,24.4,1.0
http_flood,0.5766,0.6828,1037,1055,0.092,0.073,69.56,80.97,0.06,0.07,1000,6.63,0.08,0.0,0.0,939.66,926.62,0.0,2.56,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,37.65,1.0
http_flood,0.5767,0.6843,1038,1056,0.057,0.013,69.51,81.08,0.06,0.07,1000,7.14,0.08,0.0,0.0,1027.81,1013.78,0.0,2.54,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,49.84,1.0
http_flood,0.5822,0.6869,1041,1061,0.058,0.015,69.94,80.96,0.06,0.07,1000,84.22,0.08,0.0,0.0,894.59,804.14,0.0,2.41,1.112,0.0,0.0,0.0,0,0,1,1000,6,1,0.0,0.0
http_flood,0.5524,0.6639,1022,1032,0.053,0.019,68.05,81.0,0.06,0.07,1000,7.47,0.08,0.0,0.0,1030.17,1015.48,0.0,2.22,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,12.18,1.0
http_flood,0.5673,0.6766,1031,1045,0.056,0.026,68.85,81.02,0.06,0.07,1000,7.01,0.08,0.0,0.0,871.31,857.52,0.0,2.26,1.016,0.0,0.0,0.0,0,0,1,1000,6,1,25.45,1.0
http_flood,0.5699,0.6788,1035,1051,0.061,0.015,69.15,81.11,0.06,0.07,1000,7.55,0.08,0.0,0.0,1030.32,1015.47,0.0,2.38,1.015,0.0,0.0,0.0,0,0,1,1000,6,1,37.64,1.0
http_flood,0.5719,0.6797,1034,1050,0.093,0.075,69.21,80.99,0.06,0.07,1000,6.97,0.08,0.0,0.0,1026.3,1012.6,0.0,2.79,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,49.84,1.0
http_flood,0.5493,0.6632,1016,1024,0.087,0.053,67.6,80.98,0.05,0.07,1000,7.75,0.08,0.0,0.0,944.88,929.62,0.0,2.2,1.016,0.0,0.0,0.0,0,0,1,1000,6,1,12.25,1.0
http_flood,0.543,0.6595,1014,1020,0.08,0.031,67.18,81.11,0.05,0.07,1000,7.04,0.08,0.0,0.0,1024.98,1011.07,0.0,2.7,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,24.47,1.0
http_flood,0.5633,0.6719,1030,1044,0.073,0.029,68.83,81.0,0.06,0.07,1000,6.98,0.08,0.0,0.0,945.23,931.52,0.0,2.3,1.015,0.0,0.0,0.0,0,0,1,1000,6,1,36.65,1.0
http_flood,0.5338,0.6511,1009,1013,0.094,0.042,66.75,81.1,0.05,0.07,1000,6.63,0.08,0.0,0.0,1021.74,1008.73,0.0,2.62,1.013,0.0,0.0,0.0,0,0,1,1000,6,1,48.88,1.0
http_flood,0.5473,0.6606,1016,1024,0.065,0.025,67.6,80.97,0.05,0.07,1000,7.05,0.08,0.0,0.0,1026.14,1012.29,0.0,2.21,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,61.08,1.0
http_flood,0.5601,0.6699,1029,1043,0.048,0.013,68.71,81.09,0.06,0.07,1000,89.71,0.08,0.0,0.0,1114.27,1017.32,0.0,2.71,1.095,0.0,0.0,0.0,0,0,1,1000,6,1,0.0,0.0
http_flood,0.5712,0.6803,1036,1052,0.056,0.014,69.18,81.14,0.06,0.07,1000,6.7,0.08,0.0,0.0,986.81,973.64,0.0,2.13,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,12.68,1.0
http_flood,0.5575,0.6697,1024,1034,0.043,0.011,68.11,81.03,0.06,0.07,1000,7.14,0.08,0.0,0.0,1028.15,1014.11,0.0,2.46,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,24.86,1.0
http_flood,0.5095,0.62,1009,1013,0.037,0.01,66.84,81.01,0.05,0.06,1000,6.89,0.08,0.0,0.0,943.94,930.41,0.0,2.87,1.015,0.0,0.0,0.0,0,0,1,1000,6,1,37.06,1.0
http_flood,0.5577,0.6692,1027,1039,0.038,0.02,68.39,81.11,0.06,0.07,1000,6.69,0.08,0.0,0.0,1019.64,1006.51,0.0,2.04,1.013,0.0,0.0,0.0,0,0,1,1000,6,1,49.31,1.0
http_flood,0.3429,0.4072,623,633,0.059,0.028,69.26,80.95,0.03,0.04,1000,84.95,0.08,0.0,0.0,1189.01,1097.71,0.0,2.35,1.083,0.0,0.0,0.0,0,0,1,1000,6,1,0.0,0.0
http_flood,0.5612,0.6718,1027,1039,0.067,0.015,68.47,81.02,0.06,0.07,1000,6.98,0.08,0.0,0.0,973.08,959.29,0.0,2.13,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,12.18,1.0
http_flood,0.0162,0.0131,13,19,0.088,0.053,155.77,86.42,0.0,0.0,1000,7.05,0.08,0.0,0.0,1025.9,1012.05,0.0,2.62,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,24.38,1.0
http_flood,0.5664,0.6753,1032,1046,0.042,0.012,68.88,81.03,0.06,0.07,1000,6.39,0.08,0.0,0.0,940.55,928.0,0.0,2.21,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,36.58,1.0
http_flood,0.5553,0.6651,1025,1037,0.07,0.052,68.41,81.0,0.06,0.07,1000,7.29,0.08,0.0,0.0,1027.1,1012.77,0.0,2.87,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,12.21,1.0
http_flood,0.5464,0.6608,1019,1027,0.126,0.048,67.61,81.12,0.05,0.07,1000,6.93,0.08,0.0,0.0,908.23,894.61,0.0,2.05,1.015,0.0,0.0,0.0,0,0,1,1000,6,1,24.91,1.0
http_flood,0.5582,0.6687,1024,1036,0.075,0.033,68.38,80.97,0.06,0.07,1000,7.21,0.08,0.0,0.0,1027.04,1012.86,0.0,2.79,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,37.11,1.0
http_flood,0.5864,0.6909,1046,1068,0.106,0.041,70.26,81.07,0.06,0.07,1000,6.65,0.08,0.0,0.0,943.3,930.25,0.0,2.38,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,49.29,1.0
http_flood,0.5641,0.6729,1030,1044,0.039,0.011,68.83,80.99,0.06,0.07,1000,80.35,0.07,0.0,0.0,922.35,835.18,0.0,1.83,1.104,0.0,0.0,0.0,0,0,1,1000,6,1,0.0,0.0
http_flood,0.5709,0.6785,1034,1050,0.047,0.02,69.21,81.0,0.06,0.07,1000,6.97,0.08,0.0,0.0,1026.95,1013.24,0.0,2.54,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,12.19,1.0
http_flood,0.5472,0.6601,1020,1028,0.057,0.031,67.72,81.05,0.05,0.07,1000,6.34,0.07,0.0,0.0,915.33,902.86,0.0,2.23,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,26.99,0.999
http_flood,0.1651,0.1899,283,292,0.043,0.005,73.0,81.35,0.02,0.02,1000,7.03,0.08,0.0,0.0,941.59,927.86,0.0,2.45,1.015,0.0,0.0,0.0,0,0,1,1000,6,1,39.25,1.0
http_flood,0.5525,0.6639,1023,1033,0.061,0.006,68.08,81.01,0.06,0.07,1000,6.74,0.08,0.0,0.0,1015.26,1002.1,0.0,2.35,1.013,0.0,0.0,0.0,0,0,1,1000,6,1,51.56,1.0
http_flood,0.5848,0.6889,1047,1069,0.044,0.008,70.28,81.09,0.06,0.07,1000,6.09,0.07,0.0,0.0,833.83,821.95,0.0,2.17,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,13.8,1.0
http_flood,0.5696,0.6771,1033,1049,0.044,0.011,69.18,80.99,0.06,0.07,1000,7.53,0.08,0.0,0.0,1028.43,1013.69,0.0,2.46,1.015,0.0,0.0,0.0,0,0,1,1000,6,1,26.01,1.0
http_flood,0.5772,0.6842,1041,1061,0.047,0.006,69.78,81.15,0.06,0.07,1000,5.93,0.07,0.0,0.0,813.05,801.4,0.0,2.33,1.015,0.0,0.0,0.0,0,0,1,1000,6,1,40.17,1.0
http_flood,0.5853,0.6897,1045,1067,0.055,0.028,70.23,81.06,0.06,0.07,1000,7.12,0.08,0.0,0.0,1024.55,1010.64,0.0,2.29,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,52.39,1.0
http_flood,0.5724,0.6794,1037,1055,0.041,0.006,69.48,81.06,0.06,0.07,1000,7.38,0.08,0.0,0.0,1029.06,1014.54,0.0,2.46,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,12.19,1.0
http_flood,0.5707,0.68,1034,1050,0.049,0.009,69.13,81.1,0.06,0.07,1000,7.22,0.08,0.0,0.0,1028.89,1014.69,0.0,2.46,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,24.37,1.0
http_flood,0.0976,0.0951,129,147,0.04,0.011,94.64,80.98,0.01,0.01,1000,5.92,0.07,0.0,0.0,827.37,815.74,0.0,1.85,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,38.39,1.0
http_flood,0.5661,0.6751,1031,1045,0.045,0.016,68.86,81.01,0.06,0.07,1000,7.14,0.08,0.0,0.0,1019.75,1005.72,0.0,2.54,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,50.58,1.0
http_flood,0.5662,0.6767,1031,1045,0.034,0.006,68.77,81.1,0.06,0.07,1000,5.34,0.07,0.0,0.0,863.72,853.26,0.0,2.18,1.012,0.0,0.0,0.0,0,0,1,1000,6,1,14.24,1.0
http_flood,0.587,0.6933,1046,1068,0.048,0.004,70.18,81.18,0.06,0.07,1000,6.66,0.08,0.0,0.0,1027.69,1014.61,0.0,2.39,1.013,0.0,0.0,0.0,0,0,1,1000,6,1,26.39,1.0
http_flood,0.0133,0.0102,26,38,0.028,0.01,159.12,83.63,0.0,0.0,1000,6.99,0.08,0.0,0.0,1028.49,1014.76,0.0,2.63,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,38.56,1.0
http_flood,0.5605,0.6712,1026,1038,0.04,0.013,68.44,81.0,0.06,0.07,1000,6.42,0.07,0.0,0.0,841.04,828.42,0.0,2.19,1.015,0.0,0.0,0.0,0,0,1,1000,6,1,52.27,1.0
http_flood,0.5728,0.6819,1037,1053,0.042,0.005,69.21,81.14,0.06,0.07,1000,89.75,0.08,0.0,0.0,868.0,771.01,0.0,2.39,1.126,0.0,0.0,0.0,0,0,1,1000,6,1,0.0,0.0
http_flood,0.569,0.6765,1033,1049,0.043,0.007,69.18,80.99,0.06,0.07,1000,5.9,0.07,0.0,0.0,868.26,856.67,0.0,2.08,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,14.41,1.0
http_flood,0.557,0.6687,1025,1037,0.054,0.004,68.33,81.08,0.06,0.07,1000,7.15,0.08,0.0,0.0,947.74,933.68,0.0,2.55,1.015,0.0,0.0,0.0,0,0,1,1000,6,1,26.58,1.0
http_flood,0.1976,0.2404,1008,1012,0.03,0.012,66.81,80.98,0.02,0.02,1000,7.22,0.08,0.0,0.0,1027.6,1013.41,0.0,2.13,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,38.77,1.0
http_flood,0.5628,0.6711,1031,1045,0.058,0.013,68.85,81.01,0.06,0.07,1000,75.15,0.07,0.0,0.0,659.41,578.71,0.0,2.08,1.139,0.0,0.0,0.0,0,0,1,1000,6,1,0.0,0.0
http_flood,0.564,0.6746,1028,1042,0.039,0.01,68.69,81.05,0.06,0.07,1000,6.97,0.08,0.0,0.0,944.89,931.19,0.0,2.54,1.015,0.0,0.0,0.0,0,0,1,1000,6,1,12.19,1.0
http_flood,0.1989,0.2387,1026,1038,0.043,0.008,68.36,81.1,0.02,0.02,1000,6.89,0.08,0.0,0.0,1025.78,1012.25,0.0,2.54,1.013,0.0,0.0,0.0,0,0,1,1000,6,1,24.38,1.0
http_flood,0.5822,0.686,1046,1068,0.041,0.003,70.26,81.08,0.06,0.07,1000,5.56,0.07,0.0,0.0,817.15,806.26,0.0,2.07,1.014,0.0,0.0,0.0,0,0,2,1000,6,1,38.42,1.0
http_flood,0.5837,0.6885,1043,1063,0.054,0.035,69.99,81.0,0.06,0.07,1000,7.14,0.08,0.0,0.0,1028.12,1014.09,0.0,2.46,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,50.61,1.0
http_flood,0.5868,0.6898,1046,1068,0.049,0.008,70.34,80.99,0.06,0.07,1000,7.23,0.08,0.0,0.0,1029.81,1015.59,0.0,2.38,1.014,0.0,0.0,0.0,0,0,1,1000,6,1,12.17,1.0
http_flood,0.5551,0.6672,1022,1032,0.038,0.003,68.05,81.0,0.06,0.07,1000,6.69,0.07,0.0,0.0,807.48,794.31,0.0,2.09,1.017,0.0,0.0,0.0,0,0,1,1000,6,1,26.51,1.0
http_flood,0.5708,0.68,1033,1049,0.048,0.02,69.1,81.06,0.06,0.07,1000,6.83,0.08,0.0,0.0,1028.21,1014.81,0.0,2.14,1.013,0.0,0.0,0.0,0,0,1,1000,6,1,38.67,1.0
ping_of_death,4297.0459,4297.0322,57714,57732,0.036,0.008,9314.35,9311.41,100.0,100.0,1,6.35,0.08,0.0,0.0,38.18,25.81,0.0,5972.33,1.479,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4058.123,4058.1124,54532,54546,0.036,0.012,9315.82,9313.4,100.0,100.0,0,6.6,0.08,0.0,0.0,40.32,27.27,0.0,7368.84,1.479,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,3611.4818,3611.4711,48548,48562,0.06,0.044,9315.01,9312.3,100.0,100.0,0,6.76,0.08,0.0,0.0,40.99,27.71,0.0,7661.52,1.479,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,1786.5854,1786.58,35322,35335,0.048,0.043,9313.59,9310.14,100.0,100.0,0,7.25,0.08,0.0,0.0,43.94,29.68,0.0,7192.04,1.481,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4338.6817,4338.1468,58310,58323,0.033,0.011,9314.26,9311.04,100.0,100.0,0,6.68,0.08,0.0,0.0,40.44,27.32,0.0,7529.81,1.48,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4428.9174,4428.4616,59534,59544,0.066,0.053,9315.47,9312.94,100.0,100.0,0,6.92,0.08,0.0,0.0,41.95,28.35,0.0,8624.68,1.48,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4355.9426,4356.4579,58503,58518,0.032,0.009,9318.04,9316.75,100.0,100.0,0,7.75,0.08,0.0,0.0,46.93,31.67,0.0,8075.58,1.482,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
ping_of_death,4422.0168,4422.5248,59362,59387,0.031,0.009,9315.15,9312.3,100.0,100.0,0,6.78,0.08,0.0,0.0,41.04,27.72,0.0,7614.0,1.481,0.0,0.0,0.0,0,0,0,5,5,0,0.0,0.0
